"species","x","y","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19"
"Umbilicaria decussata",-2465962.32168873,1599836.41366826,-6.59426832199097,6.57857131958008,36.9643249511719,446.292236328125,1.52180349826813,-16.275484085083,17.7972888946533,-8.84090518951416,-10.3080902099609,-1.08899796009064,-11.9670667648315,572.501586914062,60.305793762207,33.5232048034668,15.3998184204102,157.226959228516,122.002334594727,143.928161621094,143.578125
"Umbilicaria decussata",-2465624.88991117,1601617.71226252,-5.82858896255493,6.69684505462646,37.560359954834,446.269622802734,2.31705737113953,-15.5126791000366,17.8297367095947,-4.2007303237915,-10.1684484481812,-0.326691389083862,-11.1852083206177,636.798950195312,65.5680389404297,38.9769668579102,13.769474029541,173.275039672852,136.297592163086,159.801391601562,155.979919433594
"Umbilicaria decussata",-2484380.55752057,1577556.8702716,-7.18202066421509,5.67627763748169,35.6194496154785,394.023376464844,0.0576911605894566,-15.8782482147217,15.9359397888184,-11.1077013015747,-3.27421832084656,-2.30402779579163,-11.9974336624146,546.943664550781,59.6267890930176,26.5195350646973,21.6893539428711,163.070281982422,110.150413513184,110.999282836914,142.054244995117
"Umbilicaria decussata",-2442689.87437761,1661115.64464722,-7.1843376159668,6.85840654373169,35.3671989440918,493.465515136719,1.63995409011841,-17.7533416748047,19.3932952880859,-1.4619722366333,-9.53820514678955,-1.11762380599976,-13.1796035766602,338.012359619141,48.1124610900879,14.5727367401123,35.2706184387207,110.937477111816,60.2952346801758,110.749412536621,89.3346328735352
"Umbilicaria decussata",-2196790.82032094,926671.079541102,-6.39515447616577,6.48581409454346,31.9048347473145,483.292633056641,2.90592002868652,-17.421895980835,20.3278160095215,-5.60817337036133,-1.33426630496979,-0.370231211185455,-12.3415718078613,248.237762451172,41.3607597351074,2.28809523582458,54.4425621032715,106.855155944824,17.5957698822021,27.5440845489502,61.6756858825684
"Umbilicaria decussata",-2205508.1238483,934771.498940679,-5.07633209228516,6.3761100769043,31.7477531433105,488.671783447266,3.75250959396362,-16.3318157196045,20.0843257904053,-2.32225155830383,-0.0249713193625212,0.900965392589569,-11.1536283493042,300.599243164062,49.5190658569336,9.47497463226318,46.4724998474121,123.241432189941,38.1604614257812,54.1913795471191,61.6710586547852
"Umbilicaria decussata",-2206578.64868848,935936.290083548,-5.18920373916626,6.39995861053467,31.9585018157959,488.341827392578,3.59943246841431,-16.4276638031006,20.0270957946777,-2.15524363517761,-3.34676718711853,0.782440781593323,-11.2563343048096,311.741668701172,50.7117767333984,12.6218099594116,43.4483909606934,125.084625244141,46.2926826477051,62.6205024719238,60.4336242675781
"Umbilicaria decussata",-2214972.26818934,930253.07422458,-0.0264259874820709,1.02797722816467,98.2376480102539,2.38742160797119,0.51346230506897,-0.583599209785461,1.09706151485443,-0.0093626668676734,-0.00277001922950149,0.00185591331683099,-0.0565083995461464,320.946166992188,53.8464469909668,12.4232234954834,44.8168830871582,132.082870483398,50.8132057189941,105.276214599609,105.076774597168
"Umbilicaria decussata",-2216494.10112602,929430.370789422,-0.0264259874820709,1.02797722816467,98.2376480102539,2.38742160797119,0.51346230506897,-0.583599209785461,1.09706151485443,-0.0093626668676734,-0.00277001922950149,0.00185591331683099,-0.0565083995461464,320.946166992188,53.8464469909668,12.4232234954834,44.8168830871582,132.082870483398,50.8132057189941,105.276214599609,105.076774597168
"Umbilicaria decussata",-2215534.89125432,932672.24057834,-2.6465528011322,3.77546000480652,45.7250289916992,241.794372558594,1.9229382276535,-8.71492004394531,10.6378593444824,-1.35337042808533,-0.221801787614822,0.250126332044601,-5.68014097213745,311.628509521484,51.3740196228027,10.0126905441284,45.7979469299316,126.451484680176,43.1800918579102,62.9160499572754,65.2531433105469
"Umbilicaria decussata",-2216582.41594148,939327.353154662,-6.55056858062744,6.55399036407471,32.1235084533691,483.274871826172,2.79918718338013,-17.6034755706787,20.4026641845703,-5.74945306777954,-1.49560880661011,-0.547360301017761,-12.5314807891846,256.376739501953,42.9228439331055,1.62528836727142,54.0958518981934,109.589576721191,18.6252880096436,28.680103302002,64.9112930297852
